event_name,bout,round,fighter,kd,sub_att,rev,ctrl_sec,sig_str_landed,sig_str_att,sig_str_pct,total_str_landed,total_str_att,td_landed,td_att,td_pct,head_landed,head_att,body_landed,body_att,leg_landed,leg_att,distance_landed,distance_att,clinch_landed,clinch_att,ground_landed,ground_att
UFC Fight Night: Dos Anjos vs. Edwards,Alex Caceres vs. Steven Peterson,1,Alex Caceres,0.0,0.0,0.0,0.0,20.0,41.0,48.0,20.0,41.0,0.0,0.0,,14.0,31.0,4.0,8.0,2.0,2.0,20.0,41.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Alex Caceres vs. Steven Peterson,2,Alex Caceres,0.0,0.0,0.0,0.0,43.0,74.0,58.0,43.0,74.0,0.0,0.0,,30.0,60.0,11.0,12.0,2.0,2.0,40.0,71.0,3.0,3.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Alex Caceres vs. Steven Peterson,3,Alex Caceres,0.0,0.0,0.0,0.0,31.0,82.0,37.0,32.0,83.0,0.0,0.0,,19.0,63.0,12.0,19.0,0.0,0.0,31.0,82.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Alex Caceres vs. Steven Peterson,1,Steven Peterson,0.0,0.0,0.0,97.0,19.0,54.0,35.0,25.0,61.0,1.0,1.0,100.0,9.0,38.0,3.0,8.0,7.0,8.0,19.0,54.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Alex Caceres vs. Steven Peterson,2,Steven Peterson,0.0,0.0,0.0,0.0,24.0,87.0,27.0,25.0,88.0,0.0,0.0,,16.0,70.0,4.0,13.0,4.0,4.0,24.0,87.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Alex Caceres vs. Steven Peterson,3,Steven Peterson,0.0,0.0,0.0,62.0,24.0,77.0,31.0,37.0,92.0,1.0,1.0,100.0,16.0,63.0,6.0,11.0,2.0,3.0,22.0,73.0,0.0,0.0,2.0,4.0
UFC Fight Night: Dos Anjos vs. Edwards,Alexander Hernandez vs. Francisco Trinaldo,1,Alexander Hernandez,0.0,0.0,0.0,0.0,8.0,30.0,26.0,8.0,30.0,0.0,0.0,,1.0,17.0,5.0,10.0,2.0,3.0,8.0,30.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Alexander Hernandez vs. Francisco Trinaldo,2,Alexander Hernandez,0.0,0.0,0.0,2.0,6.0,23.0,26.0,6.0,23.0,0.0,1.0,0.0,4.0,13.0,2.0,10.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Alexander Hernandez vs. Francisco Trinaldo,3,Alexander Hernandez,0.0,0.0,0.0,18.0,11.0,38.0,28.0,12.0,39.0,0.0,0.0,,4.0,23.0,6.0,13.0,1.0,2.0,11.0,37.0,0.0,0.0,0.0,1.0
UFC Fight Night: Dos Anjos vs. Edwards,Alexander Hernandez vs. Francisco Trinaldo,1,Francisco Trinaldo,0.0,0.0,0.0,0.0,8.0,14.0,57.0,8.0,14.0,0.0,0.0,,5.0,9.0,3.0,5.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Alexander Hernandez vs. Francisco Trinaldo,2,Francisco Trinaldo,0.0,0.0,0.0,0.0,5.0,17.0,29.0,5.0,17.0,0.0,0.0,,2.0,11.0,3.0,6.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Alexander Hernandez vs. Francisco Trinaldo,3,Francisco Trinaldo,0.0,0.0,0.0,0.0,12.0,21.0,57.0,15.0,24.0,0.0,0.0,,6.0,13.0,5.0,7.0,1.0,1.0,11.0,20.0,1.0,1.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Andrei Arlovski vs. Ben Rothwell,1,Andrei Arlovski,0.0,0.0,0.0,0.0,54.0,103.0,52.0,54.0,103.0,0.0,0.0,,33.0,77.0,14.0,18.0,7.0,8.0,54.0,103.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Andrei Arlovski vs. Ben Rothwell,2,Andrei Arlovski,0.0,0.0,0.0,16.0,49.0,87.0,56.0,55.0,94.0,0.0,0.0,,32.0,67.0,12.0,15.0,5.0,5.0,49.0,87.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Andrei Arlovski vs. Ben Rothwell,3,Andrei Arlovski,0.0,0.0,0.0,34.0,49.0,73.0,67.0,51.0,75.0,0.0,0.0,,38.0,60.0,8.0,10.0,3.0,3.0,49.0,73.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Andrei Arlovski vs. Ben Rothwell,1,Ben Rothwell,0.0,0.0,0.0,0.0,29.0,73.0,39.0,29.0,73.0,0.0,0.0,,20.0,62.0,5.0,7.0,4.0,4.0,29.0,73.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Andrei Arlovski vs. Ben Rothwell,2,Ben Rothwell,0.0,0.0,0.0,66.0,16.0,52.0,30.0,21.0,58.0,0.0,0.0,,12.0,46.0,3.0,5.0,1.0,1.0,16.0,52.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Andrei Arlovski vs. Ben Rothwell,3,Ben Rothwell,0.0,0.0,0.0,68.0,25.0,52.0,48.0,25.0,52.0,0.0,1.0,0.0,23.0,47.0,1.0,4.0,1.0,1.0,25.0,51.0,0.0,1.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Domingo Pilarte vs. Felipe Colares,1,Domingo Pilarte,0.0,0.0,0.0,2.0,4.0,8.0,50.0,35.0,44.0,0.0,0.0,,1.0,5.0,2.0,2.0,1.0,1.0,3.0,6.0,1.0,2.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Domingo Pilarte vs. Felipe Colares,2,Domingo Pilarte,0.0,1.0,1.0,107.0,7.0,10.0,70.0,24.0,28.0,1.0,2.0,50.0,4.0,5.0,2.0,4.0,1.0,1.0,2.0,5.0,5.0,5.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Domingo Pilarte vs. Felipe Colares,3,Domingo Pilarte,0.0,0.0,0.0,261.0,0.0,3.0,0.0,10.0,17.0,1.0,3.0,33.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Domingo Pilarte vs. Felipe Colares,1,Felipe Colares,0.0,0.0,0.0,248.0,14.0,22.0,63.0,35.0,48.0,1.0,3.0,33.0,10.0,16.0,4.0,6.0,0.0,0.0,3.0,5.0,6.0,12.0,5.0,5.0
UFC Fight Night: Dos Anjos vs. Edwards,Domingo Pilarte vs. Felipe Colares,2,Felipe Colares,0.0,0.0,0.0,149.0,6.0,16.0,37.0,15.0,25.0,1.0,5.0,20.0,4.0,13.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,9.0
UFC Fight Night: Dos Anjos vs. Edwards,Domingo Pilarte vs. Felipe Colares,3,Felipe Colares,0.0,0.0,0.0,0.0,3.0,4.0,75.0,42.0,59.0,0.0,0.0,,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Greg Hardy vs. Juan Adams,1,Greg Hardy,0.0,0.0,0.0,17.0,36.0,38.0,94.0,36.0,38.0,0.0,0.0,,35.0,36.0,1.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,31.0,31.0
UFC Fight Night: Dos Anjos vs. Edwards,Greg Hardy vs. Juan Adams,1,Juan Adams,0.0,0.0,0.0,0.0,3.0,7.0,42.0,3.0,7.0,0.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,James Vick vs. Dan Hooker,1,Dan Hooker,1.0,0.0,0.0,3.0,22.0,41.0,53.0,22.0,41.0,0.0,0.0,,13.0,24.0,0.0,3.0,9.0,14.0,19.0,38.0,0.0,0.0,3.0,3.0
UFC Fight Night: Dos Anjos vs. Edwards,James Vick vs. Dan Hooker,1,James Vick,0.0,0.0,0.0,0.0,7.0,23.0,30.0,7.0,23.0,0.0,0.0,,2.0,16.0,0.0,1.0,5.0,6.0,7.0,23.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Mario Bautista vs. Jin Soo Son,1,Jin Soo Son,0.0,0.0,0.0,14.0,29.0,54.0,53.0,29.0,55.0,0.0,1.0,0.0,23.0,47.0,0.0,0.0,6.0,7.0,27.0,51.0,2.0,3.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Mario Bautista vs. Jin Soo Son,2,Jin Soo Son,0.0,0.0,0.0,76.0,24.0,48.0,50.0,30.0,55.0,1.0,2.0,50.0,20.0,43.0,3.0,3.0,1.0,2.0,17.0,41.0,7.0,7.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Mario Bautista vs. Jin Soo Son,3,Jin Soo Son,0.0,0.0,0.0,8.0,42.0,98.0,42.0,47.0,103.0,1.0,2.0,50.0,31.0,82.0,11.0,16.0,0.0,0.0,34.0,90.0,8.0,8.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Mario Bautista vs. Jin Soo Son,1,Mario Bautista,0.0,0.0,0.0,20.0,27.0,77.0,35.0,38.0,88.0,0.0,0.0,,14.0,54.0,6.0,15.0,7.0,8.0,25.0,75.0,2.0,2.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Mario Bautista vs. Jin Soo Son,2,Mario Bautista,0.0,0.0,0.0,35.0,42.0,61.0,68.0,64.0,84.0,0.0,2.0,0.0,35.0,54.0,7.0,7.0,0.0,0.0,26.0,43.0,16.0,18.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Mario Bautista vs. Jin Soo Son,3,Mario Bautista,0.0,0.0,0.0,0.0,60.0,110.0,54.0,77.0,129.0,0.0,0.0,,43.0,90.0,14.0,17.0,3.0,3.0,53.0,102.0,7.0,8.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Rafael Dos Anjos vs. Leon Edwards,1,Leon Edwards,0.0,0.0,0.0,194.0,6.0,15.0,40.0,11.0,25.0,1.0,2.0,50.0,5.0,13.0,1.0,2.0,0.0,0.0,3.0,12.0,1.0,1.0,2.0,2.0
UFC Fight Night: Dos Anjos vs. Edwards,Rafael Dos Anjos vs. Leon Edwards,2,Leon Edwards,0.0,0.0,0.0,16.0,24.0,61.0,39.0,25.0,63.0,0.0,1.0,0.0,19.0,55.0,3.0,4.0,2.0,2.0,23.0,59.0,1.0,2.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Rafael Dos Anjos vs. Leon Edwards,3,Leon Edwards,0.0,0.0,0.0,78.0,25.0,52.0,48.0,33.0,61.0,0.0,1.0,0.0,18.0,43.0,6.0,8.0,1.0,1.0,17.0,44.0,8.0,8.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Rafael Dos Anjos vs. Leon Edwards,4,Leon Edwards,0.0,0.0,0.0,63.0,24.0,54.0,44.0,29.0,60.0,1.0,1.0,100.0,20.0,49.0,2.0,3.0,2.0,2.0,23.0,52.0,1.0,2.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Rafael Dos Anjos vs. Leon Edwards,5,Leon Edwards,0.0,0.0,0.0,86.0,13.0,33.0,39.0,15.0,35.0,1.0,5.0,20.0,10.0,29.0,2.0,3.0,1.0,1.0,11.0,28.0,1.0,1.0,1.0,4.0
UFC Fight Night: Dos Anjos vs. Edwards,Rafael Dos Anjos vs. Leon Edwards,1,Rafael Dos Anjos,0.0,0.0,0.0,7.0,8.0,12.0,66.0,19.0,23.0,0.0,0.0,,3.0,6.0,1.0,2.0,4.0,4.0,8.0,12.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Rafael Dos Anjos vs. Leon Edwards,2,Rafael Dos Anjos,0.0,0.0,0.0,78.0,23.0,43.0,53.0,34.0,55.0,0.0,1.0,0.0,11.0,25.0,5.0,10.0,7.0,8.0,23.0,42.0,0.0,1.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Rafael Dos Anjos vs. Leon Edwards,3,Rafael Dos Anjos,0.0,0.0,0.0,37.0,11.0,25.0,44.0,27.0,41.0,0.0,4.0,0.0,7.0,18.0,1.0,1.0,3.0,6.0,11.0,25.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Rafael Dos Anjos vs. Leon Edwards,4,Rafael Dos Anjos,0.0,0.0,0.0,7.0,22.0,53.0,41.0,26.0,58.0,0.0,0.0,,11.0,38.0,6.0,8.0,5.0,7.0,22.0,53.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Rafael Dos Anjos vs. Leon Edwards,5,Rafael Dos Anjos,0.0,0.0,0.0,14.0,17.0,36.0,47.0,23.0,42.0,0.0,0.0,,9.0,28.0,4.0,4.0,4.0,4.0,17.0,36.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Raquel Pennington vs. Irene Aldana,1,Irene Aldana,0.0,0.0,0.0,0.0,21.0,98.0,21.0,21.0,98.0,0.0,0.0,,12.0,72.0,3.0,13.0,6.0,13.0,21.0,98.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Raquel Pennington vs. Irene Aldana,2,Irene Aldana,0.0,0.0,0.0,2.0,25.0,69.0,36.0,42.0,87.0,0.0,0.0,,16.0,55.0,6.0,10.0,3.0,4.0,19.0,62.0,6.0,7.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Raquel Pennington vs. Irene Aldana,3,Irene Aldana,0.0,0.0,0.0,0.0,6.0,17.0,35.0,12.0,23.0,0.0,0.0,,4.0,12.0,1.0,4.0,1.0,1.0,6.0,17.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Raquel Pennington vs. Irene Aldana,1,Raquel Pennington,0.0,0.0,0.0,0.0,16.0,59.0,27.0,16.0,59.0,0.0,1.0,0.0,6.0,43.0,5.0,11.0,5.0,5.0,16.0,59.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Raquel Pennington vs. Irene Aldana,2,Raquel Pennington,0.0,0.0,0.0,90.0,24.0,62.0,38.0,29.0,68.0,0.0,3.0,0.0,19.0,53.0,2.0,6.0,3.0,3.0,22.0,60.0,2.0,2.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Raquel Pennington vs. Irene Aldana,3,Raquel Pennington,0.0,0.0,0.0,239.0,7.0,16.0,43.0,41.0,54.0,1.0,2.0,50.0,4.0,12.0,2.0,3.0,1.0,1.0,3.0,11.0,0.0,1.0,4.0,4.0
UFC Fight Night: Dos Anjos vs. Edwards,Ray Borg vs. Gabriel Silva,1,Gabriel Silva,0.0,0.0,0.0,105.0,5.0,12.0,41.0,22.0,32.0,1.0,4.0,25.0,5.0,11.0,0.0,1.0,0.0,0.0,3.0,8.0,2.0,4.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Ray Borg vs. Gabriel Silva,2,Gabriel Silva,0.0,0.0,1.0,147.0,2.0,3.0,66.0,22.0,29.0,0.0,0.0,,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Ray Borg vs. Gabriel Silva,3,Gabriel Silva,0.0,0.0,0.0,14.0,1.0,1.0,100.0,14.0,15.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Ray Borg vs. Gabriel Silva,1,Ray Borg,0.0,0.0,0.0,114.0,5.0,9.0,55.0,6.0,10.0,0.0,1.0,0.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,3.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Ray Borg vs. Gabriel Silva,2,Ray Borg,0.0,1.0,1.0,124.0,3.0,5.0,60.0,7.0,10.0,2.0,3.0,66.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0
UFC Fight Night: Dos Anjos vs. Edwards,Ray Borg vs. Gabriel Silva,3,Ray Borg,0.0,0.0,0.0,273.0,7.0,9.0,77.0,10.0,14.0,4.0,5.0,80.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,8.0
UFC Fight Night: Dos Anjos vs. Edwards,Roxanne Modafferi vs. Jennifer Maia,1,Jennifer Maia,0.0,0.0,0.0,72.0,13.0,35.0,37.0,24.0,48.0,0.0,0.0,,11.0,33.0,2.0,2.0,0.0,0.0,8.0,29.0,5.0,6.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Roxanne Modafferi vs. Jennifer Maia,2,Jennifer Maia,0.0,0.0,0.0,67.0,32.0,57.0,56.0,36.0,61.0,0.0,0.0,,29.0,54.0,3.0,3.0,0.0,0.0,22.0,47.0,10.0,10.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Roxanne Modafferi vs. Jennifer Maia,3,Jennifer Maia,0.0,0.0,0.0,59.0,38.0,82.0,46.0,51.0,96.0,0.0,0.0,,32.0,71.0,4.0,9.0,2.0,2.0,35.0,74.0,2.0,4.0,1.0,4.0
UFC Fight Night: Dos Anjos vs. Edwards,Roxanne Modafferi vs. Jennifer Maia,1,Roxanne Modafferi,0.0,0.0,0.0,107.0,6.0,23.0,26.0,20.0,40.0,0.0,4.0,0.0,5.0,20.0,0.0,1.0,1.0,2.0,6.0,23.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Roxanne Modafferi vs. Jennifer Maia,2,Roxanne Modafferi,0.0,0.0,0.0,70.0,14.0,36.0,38.0,37.0,60.0,0.0,3.0,0.0,12.0,33.0,0.0,1.0,2.0,2.0,14.0,36.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Roxanne Modafferi vs. Jennifer Maia,3,Roxanne Modafferi,0.0,0.0,0.0,35.0,9.0,51.0,17.0,19.0,61.0,0.0,2.0,0.0,8.0,47.0,1.0,3.0,0.0,1.0,8.0,50.0,1.0,1.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Sam Alvey vs. Klidson Abreu,1,Klidson Abreu,0.0,0.0,0.0,22.0,13.0,25.0,52.0,27.0,39.0,0.0,2.0,0.0,7.0,16.0,4.0,6.0,2.0,3.0,12.0,24.0,1.0,1.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Sam Alvey vs. Klidson Abreu,2,Klidson Abreu,0.0,0.0,0.0,30.0,9.0,18.0,50.0,17.0,27.0,1.0,1.0,100.0,4.0,11.0,0.0,2.0,5.0,5.0,9.0,18.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Sam Alvey vs. Klidson Abreu,3,Klidson Abreu,0.0,0.0,0.0,0.0,14.0,46.0,30.0,17.0,49.0,0.0,0.0,,6.0,33.0,0.0,5.0,8.0,8.0,14.0,43.0,0.0,3.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Sam Alvey vs. Klidson Abreu,1,Sam Alvey,0.0,0.0,0.0,47.0,6.0,21.0,28.0,18.0,34.0,0.0,0.0,,2.0,16.0,0.0,0.0,4.0,5.0,5.0,20.0,1.0,1.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Edwards,Sam Alvey vs. Klidson Abreu,2,Sam Alvey,0.0,0.0,1.0,73.0,10.0,25.0,40.0,22.0,37.0,0.0,0.0,,4.0,18.0,3.0,4.0,3.0,3.0,6.0,20.0,1.0,1.0,3.0,4.0
UFC Fight Night: Dos Anjos vs. Edwards,Sam Alvey vs. Klidson Abreu,3,Sam Alvey,0.0,0.0,0.0,33.0,12.0,31.0,38.0,27.0,46.0,0.0,1.0,0.0,6.0,19.0,2.0,8.0,4.0,4.0,10.0,29.0,2.0,2.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Alexa Grasso vs. Heather Clark,1,Alexa Grasso,0.0,0.0,0.0,59.0,30.0,65.0,46.0,61.0,100.0,0.0,0.0,,18.0,49.0,7.0,10.0,5.0,6.0,16.0,34.0,14.0,31.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Alexa Grasso vs. Heather Clark,2,Alexa Grasso,0.0,0.0,0.0,88.0,8.0,19.0,42.0,25.0,39.0,0.0,1.0,0.0,1.0,9.0,7.0,9.0,0.0,1.0,2.0,10.0,6.0,9.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Alexa Grasso vs. Heather Clark,3,Alexa Grasso,0.0,0.0,0.0,54.0,27.0,50.0,54.0,34.0,61.0,1.0,1.0,100.0,9.0,28.0,8.0,11.0,10.0,11.0,17.0,37.0,6.0,8.0,4.0,5.0
UFC Fight Night: Dos Anjos vs. Ferguson,Alexa Grasso vs. Heather Clark,1,Heather Clark,0.0,0.0,0.0,35.0,22.0,47.0,46.0,26.0,53.0,0.0,1.0,0.0,9.0,32.0,9.0,11.0,4.0,4.0,12.0,35.0,10.0,12.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Alexa Grasso vs. Heather Clark,2,Heather Clark,0.0,0.0,0.0,67.0,7.0,16.0,43.0,18.0,31.0,0.0,2.0,0.0,4.0,11.0,1.0,3.0,2.0,2.0,4.0,12.0,3.0,4.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Alexa Grasso vs. Heather Clark,3,Heather Clark,0.0,0.0,0.0,37.0,11.0,24.0,45.0,30.0,43.0,0.0,1.0,0.0,4.0,16.0,6.0,7.0,1.0,1.0,10.0,23.0,1.0,1.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Beneil Dariush vs. Rashid Magomedov,1,Beneil Dariush,0.0,0.0,0.0,36.0,18.0,38.0,47.0,22.0,43.0,0.0,4.0,0.0,4.0,19.0,13.0,17.0,1.0,2.0,7.0,24.0,11.0,14.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Beneil Dariush vs. Rashid Magomedov,2,Beneil Dariush,0.0,0.0,0.0,133.0,20.0,37.0,54.0,23.0,40.0,0.0,0.0,,7.0,18.0,6.0,12.0,7.0,7.0,9.0,21.0,11.0,16.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Beneil Dariush vs. Rashid Magomedov,3,Beneil Dariush,0.0,0.0,0.0,81.0,22.0,45.0,48.0,28.0,51.0,0.0,1.0,0.0,9.0,24.0,9.0,15.0,4.0,6.0,9.0,26.0,13.0,19.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Beneil Dariush vs. Rashid Magomedov,1,Rashid Magomedov,0.0,0.0,0.0,84.0,13.0,19.0,68.0,26.0,34.0,1.0,1.0,100.0,8.0,13.0,2.0,3.0,3.0,3.0,7.0,9.0,6.0,8.0,0.0,2.0
UFC Fight Night: Dos Anjos vs. Ferguson,Beneil Dariush vs. Rashid Magomedov,2,Rashid Magomedov,0.0,0.0,0.0,2.0,11.0,21.0,52.0,24.0,42.0,0.0,1.0,0.0,6.0,15.0,5.0,6.0,0.0,0.0,8.0,16.0,3.0,5.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Beneil Dariush vs. Rashid Magomedov,3,Rashid Magomedov,0.0,0.0,0.0,75.0,17.0,38.0,44.0,29.0,53.0,0.0,0.0,,10.0,27.0,7.0,11.0,0.0,0.0,13.0,32.0,4.0,6.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Diego Sanchez vs. Marcin Held,1,Diego Sanchez,0.0,0.0,0.0,31.0,17.0,44.0,38.0,19.0,46.0,0.0,1.0,0.0,11.0,34.0,5.0,9.0,1.0,1.0,17.0,44.0,0.0,0.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Diego Sanchez vs. Marcin Held,2,Diego Sanchez,0.0,0.0,0.0,276.0,8.0,10.0,80.0,20.0,23.0,0.0,0.0,,5.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,7.0,8.0
UFC Fight Night: Dos Anjos vs. Ferguson,Diego Sanchez vs. Marcin Held,3,Diego Sanchez,0.0,0.0,0.0,250.0,21.0,27.0,77.0,30.0,39.0,0.0,0.0,,15.0,21.0,5.0,5.0,1.0,1.0,3.0,6.0,0.0,0.0,18.0,21.0
UFC Fight Night: Dos Anjos vs. Ferguson,Diego Sanchez vs. Marcin Held,1,Marcin Held,0.0,1.0,0.0,17.0,23.0,64.0,35.0,32.0,73.0,0.0,0.0,,23.0,63.0,0.0,1.0,0.0,0.0,20.0,61.0,3.0,3.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Diego Sanchez vs. Marcin Held,2,Marcin Held,0.0,0.0,0.0,0.0,2.0,4.0,50.0,11.0,13.0,0.0,0.0,,2.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0
UFC Fight Night: Dos Anjos vs. Ferguson,Diego Sanchez vs. Marcin Held,3,Marcin Held,0.0,0.0,0.0,0.0,5.0,14.0,35.0,14.0,26.0,0.0,2.0,0.0,5.0,13.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,1.0,3.0,6.0
UFC Fight Night: Dos Anjos vs. Ferguson,Enrique Barzola vs. Chris Avila,1,Chris Avila,0.0,0.0,0.0,0.0,12.0,44.0,27.0,17.0,49.0,0.0,0.0,,11.0,43.0,1.0,1.0,0.0,0.0,10.0,42.0,1.0,1.0,1.0,1.0
UFC Fight Night: Dos Anjos vs. Ferguson,Enrique Barzola vs. Chris Avila,2,Chris Avila,0.0,0.0,0.0,0.0,8.0,29.0,27.0,11.0,35.0,0.0,0.0,,6.0,27.0,2.0,2.0,0.0,0.0,6.0,25.0,2.0,4.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Enrique Barzola vs. Chris Avila,3,Chris Avila,0.0,0.0,0.0,0.0,9.0,32.0,28.0,13.0,37.0,0.0,0.0,,7.0,29.0,1.0,2.0,1.0,1.0,8.0,31.0,1.0,1.0,0.0,0.0
UFC Fight Night: Dos Anjos vs. Ferguson,Enrique Barzola vs. Chris Avila,1,Enrique Barzola,0.0,0.0,0.0,113.0,24.0,49.0,48.0,35.0,66.0,3.0,5.0,60.0,7.0,28.0,4.0,7.0,13.0,14.0,20.0,42.0,1.0,2.0,3.0,5.0
UFC Fight Night: Dos Anjos vs. Ferguson,Enrique Barzola vs. Chris Avila,2,Enrique Barzola,0.0,0.0,0.0,164.0,27.0,45.0,60.0,55.0,88.0,2.0,5.0,40.0,13.0,30.0,4.0,5.0,10.0,10.0,20.0,35.0,4.0,5.0,3.0,5.0
UFC Fight Night: Dos Anjos vs. Ferguson,Enrique Barzola vs. Chris Avila,3,Enrique Barzola,0.0,0.0,0.0,148.0,21.0,33.0,63.0,39.0,77.0,2.0,2.0,100.0,9.0,18.0,4.0,6.0,8.0,9.0,19.0,30.0,0.0,1.0,2.0,2.0
